sweep,kv,mas,relative_dose,noise_sd,correlation_sigma_mm,contrast,radius_mm,denoiser,method,ceiling_d_prime,ceiling_auc,d_prime_ideal,auc_ideal,d_prime_cho,auc_cho,d_prime_npwe,auc_npwe,ssim,psnr,rmse,excess,margin,bound_ok,efficiency,false_structure_rate,contrast_recovery,level,auc_se_cho,auc_se_ideal,auc_se_npwe,contrast_scale,estimator_d_prime_ratio,false_structure_mean_amplitude,n_trials,params,pixel_sd,raw_estimated_auc,raw_estimated_d_prime,raw_false_structure_rate,realisation_seed,reason,saturated,seed,white_floor_sd
atlas_demo,120.0,12.0,0.12,86.60254037844388,,20.0,,raw,none,2.4012149702459653,0.9552381337941949,1.8658073943406226,0.90826875,2.4077803999862732,0.9553,1.49987435743641,0.85758125,0.007032272462197184,13.294151871053124,86.57187834478633,-0.04696938379419491,0.021194720785670033,True,0.6037700071298415,1.0,1.0181987939881105,red,0.007539891540292941,0.010810642926503746,0.013391982359751881,,0.7770263876663659,1.2763927078559794,400,{},86.60254037844388,0.90826875,1.8658073943406226,1.0,26260119,"raw: input ideal d'=2.40 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26272119,
atlas_demo,80.0,12.0,0.12,129.9038105676658,,36.742346141747674,,raw,none,2.9408758377279614,0.9812148992675147,2.424022068878629,0.95673125,2.654945461665628,0.97335,1.9273453584805358,0.91564375,0.003041283334801347,9.767093036537107,129.93619818335006,-0.024483649267514673,0.014543738331644926,True,0.6793909547204858,1.0,1.0017994151597256,red,0.005809315908791627,0.007417222176690378,0.01036991796899194,,0.8242517544539931,1.062675960884043,400,{},129.9038105676658,0.95673125,2.424022068878629,1.0,26260119,"raw: input ideal d'=2.94 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26276119,
atlas_demo,120.0,200.0,2.0,21.213203435596427,,20.0,,gaussian(1.5 px),gaussian,9.802919066391512,0.9999999999979211,8.456346567913998,1.0,9.883771501392996,1.0,8.11557282177133,1.0,0.7565687812394458,39.30304806909835,4.337497012699439,2.0788926136106056e-12,6.25e-06,True,0.7441401075184709,0.0,0.8226826197349683,green,0.0,0.0,0.0,,0.9953414050604686,0.24492905278040616,400,"{""sigma"": 1.5}",21.213203435596427,1.0,9.757251237236185,0.0,26260119,gaussian(1.5 px): input ideal d'=9.80 meets the floor and the processed task d'=8.46 follows it; no excess false structure or erasure.,True,26264119,
atlas_demo,120.0,200.0,2.0,21.213203435596427,,20.0,,raw,none,9.802919066391512,0.9999999999979211,9.757251237236185,1.0,9.841869635135861,1.0,6.987606654034764,1.0,0.19441773666917242,25.511983740965267,21.207297514385637,2.0788926136106056e-12,6.25e-06,True,0.990704512627748,0.0,0.9949564189362415,green,0.0,0.0,0.0,,0.9953414050604686,0.3138075545151536,400,{},21.213203435596427,1.0,9.757251237236185,0.0,26260119,raw: input ideal d'=9.80 meets the floor and the processed task d'=9.76 follows it; no excess false structure or erasure.,True,26264119,
atlas_demo,120.0,50.0,0.5,42.42640687119285,,20.0,,gaussian(1.5 px),gaussian,4.901459533195756,0.9997357261459661,3.6857903031517503,0.99568125,4.719307833806264,0.99905,3.878061829020555,0.9965375,0.48452084172453896,33.4265986976605,8.531960453549319,-0.004054476145966102,0.004570513480719885,True,0.565471086246069,0.3925,0.8307590669338203,red,0.0010913394325353517,0.002328748648813046,0.0020847425148713744,,0.9377896505090922,0.4881622329891613,400,"{""sigma"": 1.5}",42.42640687119285,0.9996625,4.5965380226201065,0.96,26260119,"gaussian(1.5 px): input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26268119,
atlas_demo,120.0,50.0,0.5,42.42640687119285,,20.0,,raw,none,4.901459533195756,0.9997357261459661,4.5965380226201065,0.9996625,4.733990361798613,0.9991,3.2903515456051418,0.990875,0.04416856307098785,19.488994477337588,42.426577681210745,-7.322614596605437e-05,0.0012809799120571312,True,0.8794494286019654,0.96,1.0024352223244681,red,0.001062218911807768,0.0006503843550759291,0.00338860425940268,,0.9377896505090922,0.6279946425038787,400,{},42.42640687119285,0.9996625,4.5965380226201065,0.96,26260119,"raw: input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26268119,
dose,120.0,100.0,1.0,30.0,0.0,20.0,,NLM(0.6 sd),nlm,6.931710547268338,0.9999995243637675,5.953426272164593,0.9999979166666667,6.183346470457959,1.0,5.415980614043992,1.0,0.6115781399926328,34.49451565965499,7.545181084953401,-1.6076971007805696e-06,5.84645228801617e-05,True,0.7376547117280449,0.0008333333333333334,0.6769113182025485,green,0.0,2.9475071425495707e-05,0.0,,1.005431449528891,0.27804563395857557,1200,"{""h"": 18.0, ""patch_distance"": 6, ""patch_size"": 5}",30.0,1.0,6.969359783254707,0.19833333333333333,26260119,NLM(0.6 sd): input ideal d'=6.93 meets the floor and the processed task d'=5.95 follows it; no excess false structure or erasure.,True,26261119,
dose,120.0,100.0,1.0,30.0,0.0,20.0,,TV(0.4 sd),tv,6.931710547268338,0.9999995243637675,6.857525083156133,1.0,6.892982952724311,1.0,5.505686260499377,0.9999763888888888,0.36319321060293297,29.812822424086036,12.928501920506058,4.756362325109009e-07,6.944444444444445e-07,True,0.9787098769071593,0.055,0.9145714598606673,green,0.0,0.0,9.922840774475474e-05,,1.005431449528891,0.3903987717609339,1200,"{""max_num_iter"": 200, ""weight"": 12.0}",30.0,1.0,6.969359783254707,0.19833333333333333,26260119,TV(0.4 sd): input ideal d'=6.93 meets the floor and the processed task d'=6.86 follows it; no excess false structure or erasure.,True,26261119,
dose,120.0,100.0,1.0,30.0,0.0,20.0,,gaussian(1.5 px),gaussian,6.931710547268338,0.9999995243637675,6.56842885209336,0.9999979166666667,6.883694272086484,1.0,5.784882495059162,0.9999916666666666,0.6336162431209744,36.41387928232613,6.049228583461244,-1.6076971007805696e-06,5.84645228801617e-05,True,0.8979293383786382,0.018333333333333333,0.8312150982690193,green,0.0,2.9475071425495707e-05,5.8950234496151456e-05,,1.005431449528891,0.3511417749496536,1200,"{""sigma"": 1.5}",30.0,1.0,6.969359783254707,0.19833333333333333,26260119,gaussian(1.5 px): input ideal d'=6.93 meets the floor and the processed task d'=6.57 follows it; no excess false structure or erasure.,True,26261119,
dose,120.0,100.0,1.0,30.0,0.0,20.0,,raw,none,6.931710547268338,0.9999995243637675,6.969359783254707,1.0,6.916531206028863,1.0,5.066446822890037,0.9999173611111111,0.09787261558315885,22.503883384497463,29.98420879031498,4.756362325109009e-07,6.944444444444445e-07,True,1.010892399701767,0.19833333333333333,1.005069732715345,green,0.0,0.0,0.00018564207596072788,,1.005431449528891,0.4513605952264237,1200,{},30.0,1.0,6.969359783254707,0.19833333333333333,26260119,raw: input ideal d'=6.93 meets the floor and the processed task d'=6.97 follows it; no excess false structure or erasure.,True,26261119,
dose,120.0,12.500000000000002,0.12500000000000003,84.85281374238569,0.0,20.0,,NLM(0.6 sd),nlm,2.450729766597878,0.9584457342995427,1.9698915814278462,0.9174361111111111,2.254828424722252,0.9458888888888889,2.0441746382383963,0.9288013888888889,0.15376784617463074,25.605487293723037,20.995563503323954,-0.0410096231884316,0.01160259946826852,True,0.6460911569088751,0.9941666666666666,0.6164832050838794,red,0.004789487991993485,0.005919448069116791,0.005497305208975219,,0.9095830998382185,0.7853480874907783,1200,"{""h"": 50.911688245431414, ""patch_distance"": 6, ""patch_size"": 5}",84.85281374238569,0.9412645833333333,2.2291423779678916,1.0,26260119,"NLM(0.6 sd): input ideal d'=2.45 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26264119,
dose,120.0,12.500000000000002,0.12500000000000003,84.85281374238569,0.0,20.0,,TV(0.4 sd),tv,2.450729766597878,0.9584457342995427,2.281594448547078,0.9450597222222222,2.427020442748833,0.9538194444444444,1.87904590486048,0.90830625,0.04966245883234674,20.794211781077216,36.51656876518469,-0.013386012077320486,0.009460043853631963,True,0.8667344353580361,1.0,0.9093871457923007,red,0.0044220026359719534,0.004826287362319747,0.006236183354351617,,0.9095830998382185,1.0956332986348447,1200,"{""max_num_iter"": 200, ""weight"": 33.94112549695428}",84.85281374238569,0.9412645833333333,2.2291423779678916,1.0,26260119,"TV(0.4 sd): input ideal d'=2.45 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26264119,
dose,120.0,12.500000000000002,0.12500000000000003,84.85281374238569,0.0,20.0,,gaussian(1.5 px),gaussian,2.450729766597878,0.9584457342995427,1.6790269062926348,0.8818972222222222,2.4221256933180912,0.9534916666666666,1.9949522748822486,0.9213173611111111,0.20397676564671494,27.470231499484907,16.93949847048312,-0.0765485120773205,0.013842120188566651,True,0.46937986957174704,1.0,0.833714833965918,red,0.004437793753104618,0.0070620816776744925,0.005779006584512324,,0.9095830998382185,0.9848304866330196,1200,"{""sigma"": 1.5}",84.85281374238569,0.9412645833333333,2.2291423779678916,1.0,26260119,"gaussian(1.5 px): input ideal d'=2.45 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26264119,
dose,120.0,12.500000000000002,0.12500000000000003,84.85281374238569,0.0,20.0,,raw,none,2.450729766597878,0.9584457342995427,2.2291423779678916,0.9412645833333333,2.427319621481911,0.9540861111111111,1.6616503458949834,0.8792472222222222,0.0074165154267871345,13.46845069866293,84.85245858373058,-0.017181150966209424,0.009783295327808255,True,0.8273414155113026,1.0,1.0045432619993642,red,0.004409114111475509,0.0049912146144152235,0.007138594575471173,,0.9095830998382185,1.2650596721380885,1200,{},84.85281374238569,0.9412645833333333,2.2291423779678916,1.0,26260119,"raw: input ideal d'=2.45 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26264119,
dose,120.0,200.0,2.0,21.213203435596427,0.0,20.0,,NLM(0.6 sd),nlm,9.802919066391512,0.9999999999979211,8.132052436290826,1.0,8.27521181280039,1.0,7.148202669430642,1.0,0.7530707904671605,37.38647560298964,5.408434910742612,2.0788926136106056e-12,6.944444444444445e-07,True,0.6881601288501251,0.0,0.7353540479229257,green,0.0,0.0,0.0,,1.0021954006467297,0.19566710541851393,1200,"{""h"": 12.727922061357855, ""patch_distance"": 6, ""patch_size"": 5}",21.213203435596427,1.0,9.824440401249708,0.0,26260119,NLM(0.6 sd): input ideal d'=9.80 meets the floor and the processed task d'=8.13 follows it; no excess false structure or erasure.,True,26260119,
dose,120.0,200.0,2.0,21.213203435596427,0.0,20.0,,TV(0.4 sd),tv,9.802919066391512,0.9999999999979211,9.713677778088687,1.0,9.449339413164832,1.0,7.581155984332454,1.0,0.5354108998508267,32.798400574420015,9.168035349493156,2.0788926136106056e-12,6.944444444444445e-07,True,0.9818757898988938,0.0,0.9162863535732042,green,0.0,0.0,0.0,,1.0021954006467297,0.27235858776010863,1200,"{""max_num_iter"": 200, ""weight"": 8.485281374238571}",21.213203435596427,1.0,9.824440401249708,0.0,26260119,TV(0.4 sd): input ideal d'=9.80 meets the floor and the processed task d'=9.71 follows it; no excess false structure or erasure.,True,26260119,
dose,120.0,200.0,2.0,21.213203435596427,0.0,20.0,,gaussian(1.5 px),gaussian,9.802919066391512,0.9999999999979211,9.272863288374435,1.0,9.437157310057373,1.0,7.977482933346725,1.0,0.7580345382789767,39.313349600395306,4.332126465971245,2.0788926136106056e-12,6.944444444444445e-07,True,0.8947812598166681,0.0,0.8270646968914303,green,0.0,0.0,0.0,,1.0021954006467297,0.2442360893765515,1200,"{""sigma"": 1.5}",21.213203435596427,1.0,9.824440401249708,0.0,26260119,gaussian(1.5 px): input ideal d'=9.80 meets the floor and the processed task d'=9.27 follows it; no excess false structure or erasure.,True,26260119,
dose,120.0,200.0,2.0,21.213203435596427,0.0,20.0,,raw,none,9.802919066391512,0.9999999999979211,9.824440401249708,1.0,9.465947761152764,1.0,6.98773275481766,1.0,0.19459944461487833,25.508482582236297,21.216019160480688,2.0788926136106056e-12,6.944444444444445e-07,True,1.0043956210774592,0.0,0.9983110923320666,green,0.0,0.0,0.0,,1.0021954006467297,0.31534938903432663,1200,{},21.213203435596427,1.0,9.824440401249708,0.0,26260119,raw: input ideal d'=9.80 meets the floor and the processed task d'=9.82 follows it; no excess false structure or erasure.,True,26260119,
dose,120.0,25.000000000000007,0.25000000000000006,59.999999999999986,0.0,20.0,,NLM(0.6 sd),nlm,3.4658552736341695,0.9928716529681852,2.9248079986786717,0.9816868055555555,3.0822633705324782,0.987675,2.8451635044136063,0.9796368055555555,0.281632029762244,28.581321550162343,14.904718703321905,-0.011184847412629706,0.005438326929691714,True,0.7121539317215791,0.6725,0.6328644694385611,red,0.002273395600915547,0.0027743532677838066,0.0029265798492887625,,0.9661098283728378,0.5512830646777281,1200,"{""h"": 35.99999999999999, ""patch_distance"": 6, ""patch_size"": 5}",59.999999999999986,0.9902993055555556,3.3483968435758023,1.0,26260119,"NLM(0.6 sd): input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26263119,
dose,120.0,25.000000000000007,0.25000000000000006,59.999999999999986,0.0,20.0,,TV(0.4 sd),tv,3.4658552736341695,0.9928716529681852,3.3304576861104436,0.98983125,3.375003117995457,0.9907972222222222,2.664390282576148,0.9694208333333333,0.10923870010514226,23.79442472770843,25.850463319332995,-0.0030404029681851963,0.004046175589257461,True,0.9233938831923606,1.0,0.9071144857785928,red,0.001963173970645061,0.002064058919818556,0.0035920402234091726,,0.9661098283728378,0.7663230142232261,1200,"{""max_num_iter"": 200, ""weight"": 23.999999999999996}",59.999999999999986,0.9902993055555556,3.3483968435758023,1.0,26260119,"TV(0.4 sd): input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26263119,
dose,120.0,25.000000000000007,0.25000000000000006,59.999999999999986,0.0,20.0,,gaussian(1.5 px),gaussian,3.4658552736341695,0.9928716529681852,2.9179416457378586,0.9795791666666667,3.377300541970382,0.9904833333333334,2.794172947406952,0.9755868055555555,0.3353245689258614,30.467045694299838,11.996147412567321,-0.01329248630151858,0.00574485520974885,True,0.7088141156248682,0.98,0.8307525968651162,red,0.001996506960225804,0.0029307481211969266,0.0032065825212615044,,0.9661098283728378,0.6870516077917596,1200,"{""sigma"": 1.5}",59.999999999999986,0.9902993055555556,3.3483968435758023,1.0,26260119,"gaussian(1.5 px): input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26263119,
dose,120.0,25.000000000000007,0.25000000000000006,59.999999999999986,0.0,20.0,,raw,none,3.4658552736341695,0.9928716529681852,3.3483968435758023,0.9902993055555556,3.3808778389119123,0.9907,2.416271608022306,0.9551458333333334,0.018688403558417378,16.475946128719205,60.01905155097486,-0.002572347412629683,0.003951583902395717,True,0.933368200478594,1.0,1.0016281158182545,red,0.0019735576534606683,0.002015796968268491,0.004357521116341237,,0.9661098283728378,0.8880189051261212,1200,{},59.999999999999986,0.9902993055555556,3.3483968435758023,1.0,26260119,"raw: input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26263119,
dose,120.0,3.125,0.03125,169.7056274847714,0.0,20.0,,NLM(0.6 sd),nlm,1.225364883298939,0.8068820701518937,0.9053798173892059,0.7372722222222222,1.0313649680017567,0.7676944444444445,0.9903466560738766,0.7602409722222222,0.03185371334163338,19.604567424902193,41.89500171137275,-0.06960984792967151,0.019808764840294993,True,0.545922203222165,1.0,0.5839303667746027,red,0.009623183100665593,0.010106344071673807,0.00974811893375938,,0.7919878936798631,1.5648201378323323,1200,"{""h"": 101.82337649086284, ""patch_distance"": 6, ""patch_size"": 5}",169.7056274847714,0.7519451388888889,0.9704741529131979,1.0,26260119,"NLM(0.6 sd): input ideal d'=1.23 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26266119,
dose,120.0,3.125,0.03125,169.7056274847714,0.0,20.0,,TV(0.4 sd),tv,1.225364883298939,0.8068820701518937,0.9702515731447736,0.7535493055555555,1.1082890074762934,0.7818666666666667,0.8333712362325307,0.7246006944444444,0.008082778737789436,14.773896198683325,73.02908728466944,-0.05333276459633818,0.01931927938998991,True,0.6269571375625228,1.0,0.8783572893555189,red,0.009373344564453994,0.00985660200795933,0.010287316226412536,,0.7919878936798631,2.1906774080144604,1200,"{""max_num_iter"": 200, ""weight"": 67.88225099390857}",169.7056274847714,0.7519451388888889,0.9704741529131979,1.0,26260119,"TV(0.4 sd): input ideal d'=1.23 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26266119,
dose,120.0,3.125,0.03125,169.7056274847714,0.0,20.0,,gaussian(1.5 px),gaussian,1.225364883298939,0.8068820701518937,0.5268689142641171,0.6460611111111111,1.1116794758647637,0.7830888888888888,0.9148919883542879,0.7431006944444445,0.051395381077539666,21.4660917863341,33.81513180735372,-0.16082095904078264,0.021883900600405258,True,0.18487334149221715,1.0,0.8047420224349409,red,0.009351025070004059,0.011165106261427634,0.01001918427942843,,0.7919878936798631,1.967699215371164,1200,"{""sigma"": 1.5}",169.7056274847714,0.7519451388888889,0.9704741529131979,1.0,26260119,"gaussian(1.5 px): input ideal d'=1.23 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26266119,
dose,120.0,3.125,0.03125,169.7056274847714,0.0,20.0,,raw,none,1.225364883298939,0.8068820701518937,0.9704741529131979,0.7519451388888889,1.1136217998933282,0.7831694444444445,0.7170256724151287,0.6969548611111112,0.0010440348341275655,7.446175304720681,169.7372200481766,-0.05493693126300481,0.019369251132984974,True,0.6272448237354662,1.0,0.9849460023160678,red,0.009349549621844467,0.009882098263701391,0.010643007456437682,,0.7919878936798631,2.5301249676331437,1200,{},169.7056274847714,0.7519451388888889,0.9704741529131979,1.0,26260119,"raw: input ideal d'=1.23 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26266119,
dose,120.0,49.99999999999999,0.49999999999999994,42.42640687119285,0.0,20.0,,NLM(0.6 sd),nlm,4.901459533195756,0.9997357261459661,3.9933892399246993,0.9980354166666666,4.080460259070583,0.9992027777777778,3.8226718666930286,0.9981597222222223,0.44360580589637966,31.547382567883687,10.592737924852187,-0.0017003094792994444,0.0017755686726348369,True,0.6637926571766662,0.07833333333333334,0.6301240554829349,red,0.000576700794316759,0.0009055647155714972,0.0008764212965524812,,0.9551109974421726,0.3928071188739998,1200,"{""h"": 25.45584412271571, ""patch_distance"": 6, ""patch_size"": 5}",42.42640687119285,0.9996923611111111,4.681437903673045,0.9633333333333334,26260119,"NLM(0.6 sd): input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26262119,
dose,120.0,49.99999999999999,0.49999999999999994,42.42640687119285,0.0,20.0,,TV(0.4 sd),tv,4.901459533195756,0.9997357261459661,4.645098453910449,0.9996868055555556,4.513436675890139,0.9996138888888889,3.6427526587394614,0.9945493055555555,0.21316394651611673,26.80875730809843,18.270639646486597,-4.8920590410506115e-05,0.0007090709165382711,True,0.8981295878303391,0.6983333333333334,0.8910923099755236,red,0.0004013035452807182,0.00036142320863108196,0.0015096117984946876,,0.9551109974421726,0.5493622969743425,1200,"{""max_num_iter"": 200, ""weight"": 16.970562748477143}",42.42640687119285,0.9996923611111111,4.681437903673045,0.9633333333333334,26260119,"TV(0.4 sd): input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26262119,
dose,120.0,49.99999999999999,0.49999999999999994,42.42640687119285,0.0,20.0,,gaussian(1.5 px),gaussian,4.901459533195756,0.9997357261459661,3.612318784206563,0.9930458333333333,4.5144822638504065,0.999625,3.8242663864994437,0.9965583333333333,0.4866047678219024,33.46663443270108,8.492997304091137,-0.0066898928126327695,0.0033438530753481114,True,0.5431518912609762,0.4216666666666667,0.8136648338944877,red,0.0003954861575872425,0.001705724522120853,0.0011990066041086343,,0.9551109974421726,0.4934182257500627,1200,"{""sigma"": 1.5}",42.42640687119285,0.9996923611111111,4.681437903673045,0.9633333333333334,26260119,"gaussian(1.5 px): input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26262119,
dose,120.0,49.99999999999999,0.49999999999999994,42.42640687119285,0.0,20.0,,raw,none,4.901459533195756,0.9997357261459661,4.681437903673045,0.9996923611111111,4.526123578981997,0.9996388888888889,3.3265007538619775,0.9894173611111111,0.044346186966028336,19.48929857255455,42.42498095272543,-4.3365034854914164e-05,0.0007027591216837983,True,0.912237017434982,0.9633333333333334,0.9820622152534552,red,0.00038809190793823905,0.00035820284595898213,0.0021058283248091307,,0.9551109974421726,0.6354743462917207,1200,{},42.42640687119285,0.9996923611111111,4.681437903673045,0.9633333333333334,26260119,"raw: input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26262119,
dose,120.0,6.25,0.0625,120.0,0.0,20.0,,NLM(0.6 sd),nlm,1.7329276368170845,0.8897811140599974,1.4639281919121574,0.8520548611111111,1.6028998850611724,0.8737722222222222,1.534553998466031,0.8609506944444445,0.07438053313971858,22.617919439130702,29.613937854815116,-0.03772625294888632,0.015421335862253875,True,0.7136391921487579,1.0,0.638950077884522,red,0.007293415777624196,0.007867818765776047,0.007639827943020185,,0.9060752725522898,1.1280458394550181,1200,"{""h"": 72.0, ""patch_distance"": 6, ""patch_size"": 5}",120.0,0.8672284722222222,1.5701628808424353,1.0,26260119,"NLM(0.6 sd): input ideal d'=1.73 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26265119,
dose,120.0,6.25,0.0625,120.0,0.0,20.0,,TV(0.4 sd),tv,1.7329276368170845,0.8897811140599974,1.5685641345518009,0.8678263888888889,1.6619772975576796,0.8822,1.2952425676130979,0.8188090277777778,0.020912447214865047,17.795723758404534,51.57114958858855,-0.021954725171108525,0.014615724065835247,True,0.8193014157308802,1.0,0.9253714944058926,red,0.007053272421803702,0.007456784786186018,0.008640871412335743,,0.9060752725522898,1.5689978805823754,1200,"{""max_num_iter"": 200, ""weight"": 48.0}",120.0,0.8672284722222222,1.5701628808424353,1.0,26260119,"TV(0.4 sd): input ideal d'=1.73 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26265119,
dose,120.0,6.25,0.0625,120.0,0.0,20.0,,gaussian(1.5 px),gaussian,1.7329276368170845,0.8897811140599974,1.2611306692783386,0.81340625,1.6538115283633072,0.8812944444444445,1.4134468478135847,0.8403458333333333,0.1099537460436507,24.477396695910826,23.908215657756003,-0.07637486405999738,0.017161720678235955,True,0.5296138317310545,1.0,0.8469030601079921,red,0.00707957806174756,0.008755786519117442,0.008153688091770948,,0.9060752725522898,1.4113895780570798,1200,"{""sigma"": 1.5}",120.0,0.8672284722222222,1.5701628808424353,1.0,26260119,"gaussian(1.5 px): input ideal d'=1.73 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26265119,
dose,120.0,6.25,0.0625,120.0,0.0,20.0,,raw,none,1.7329276368170845,0.8897811140599974,1.5701628808424353,0.8672284722222222,1.6608991715005195,0.882425,1.1266600484523597,0.78574375,0.002856520864128267,10.461116447746532,119.95832073975609,-0.022552641837775167,0.014647403479388074,True,0.8209723995307062,1.0,1.0297814195042005,red,0.00704671707422884,0.007472948049288152,0.009302111611720338,,0.9060752725522898,1.809702607335472,1200,{},120.0,0.8672284722222222,1.5701628808424353,1.0,26260119,"raw: input ideal d'=1.73 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26265119,
signal,120.0,25.0,,60.0,,10.0,1.5,NLM(0.6 sd),nlm,0.8426561840065284,0.7243615801373218,0.45588311008633875,0.623625,0.6448290515515153,0.6800944444444444,0.5597869994880574,0.6593763888888889,0.2747567116386277,28.63126145543076,14.819468181468025,-0.10073658013732179,0.02223315755357336,True,0.29268885133424916,1.0,0.360835442039261,red,0.010834557073281043,0.011343301858858503,0.011044556340395056,0.5,0.5933105908225121,1.7500466723527734,1200,"{""h"": 36.0, ""patch_distance"": 6, ""patch_size"": 5}",60.0,0.6357638888888889,0.49995683839315685,1.0,26260119,"NLM(0.6 sd): input ideal d'=0.84 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26263119,
signal,120.0,25.0,,60.0,,20.0,1.5,NLM(0.6 sd),nlm,1.6853123680130568,0.8833097279993577,1.225090077091754,0.8082861111111111,1.4474124119695564,0.85575,1.3631515214044756,0.83470625,0.2752517207333934,28.62409636731419,14.831911461347003,-0.07502361688824655,0.01737015073559775,True,0.52841511092022,1.0,0.37540575444407276,red,0.007774289798319324,0.008862130339211006,0.00828593230047207,1.0,0.8734294365935071,0.893491922472604,1200,"{""h"": 36.0, ""patch_distance"": 6, ""patch_size"": 5}",60.0,0.8515868055555555,1.4720014320777135,1.0,26260119,"NLM(0.6 sd): input ideal d'=1.69 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26263219,
signal,120.0,25.0,,60.0,,10.0,3.0,NLM(0.6 sd),nlm,1.7329276368170845,0.8897811140599974,1.3402974725611965,0.8266513888888889,1.4793329996884599,0.8533305555555556,1.4261696273025983,0.8450361111111111,0.2765333840034586,28.627990286437186,14.824844193337109,-0.06312972517110849,0.016599595443609314,True,0.5981932958019738,1.0,0.5935478755236544,red,0.007835714264456874,0.008468982659934,0.008041049031429227,0.5,0.8724409014213771,1.106494931328649,1200,"{""h"": 36.0, ""patch_distance"": 6, ""patch_size"": 5}",60.0,0.8577506944444444,1.511876949562714,1.0,26260119,"NLM(0.6 sd): input ideal d'=1.73 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26266119,
signal,120.0,25.0,,60.0,,20.0,3.0,NLM(0.6 sd),nlm,3.465855273634169,0.9928716529681852,2.9175351365348963,0.9803784722222222,3.204784572861341,0.9924888888888889,2.9828160612226777,0.9870826388888889,0.2820421512505251,28.61112171251676,14.854033279301515,-0.012493180745963062,0.0056305287315214425,True,0.7086166343690475,0.6808333333333333,0.6298065400842009,red,0.0017729314833013212,0.0028724172135224995,0.0023276637542865002,1.0,0.9772441025131239,0.5504310406938405,1200,"{""h"": 36.0, ""patch_distance"": 6, ""patch_size"": 5}",60.0,0.9923069444444444,3.386986626323001,1.0,26260119,"NLM(0.6 sd): input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26266219,
signal,120.0,25.0,,60.0,,10.0,5.0,NLM(0.6 sd),nlm,2.911006412451428,0.9802237584170569,2.5877274455580794,0.96891875,2.608241010459205,0.973125,2.1287820330624885,0.93385625,0.28435452889440926,28.631170466598856,14.81954615418389,-0.011305008417056839,0.0070990156252259285,True,0.7902249538039041,0.9283333333333333,0.764032374219186,red,0.003365659306349542,0.0036216589880080125,0.005298081902993588,0.5,0.9531962142618903,0.6905357699811677,1200,"{""h"": 36.0, ""patch_distance"": 6, ""patch_size"": 5}",60.0,0.9766493055555555,2.774760292040788,1.0,26260119,"NLM(0.6 sd): input ideal d'=2.91 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,26269119,
