sweep,kv,mas,correlation_sigma_mm,radius_mm,denoiser,ceiling_d_prime,excess,margin,bound_ok,contrast_recovery,level,benefit,delta_d_cho,delta_d_npwe,delta_d_pw,delta_ssim,divergent,erasure,estimator_d_prime_ratio,excess_response,input_d_pw,processed_d_pw,saturated,seed,stratum,task_degradation
signal,120.0,25.0,,3.0,NLM(0.6 sd),3.465855273634169,-0.014577208523740781,0.005924090153178662,True,0.6345525823095124,red,0.9234256965479015,-0.2135046365607769,0.4894441648422845,-0.43398153170561704,0.26213119860386097,True,False,0.9403420386725987,False,3.259089413753332,2.825107882047715,False,22260107,below floor,0.1331603637120904
signal,120.0,25.0,,5.0,NLM(0.6 sd),2.911006412451428,-0.01410778619483466,0.0074148949998525246,True,0.7598783617600964,red,0.9265864795505285,-0.1669268611983581,0.7181255931573509,-0.2084608863931776,0.2668742566059595,True,False,0.9466591968825541,False,2.755730992531234,2.5472701061380563,False,22260107,below floor,0.0756463119797115
signal,120.0,25.0,,5.0,NLM(0.6 sd),5.822012824902856,-0.00013704027089955773,0.0005010171624672952,True,0.7586417052348874,amber,1.6912501054554618,-0.41591593103837265,1.1741290042179693,-0.5171211012374926,0.2719642318176295,True,False,0.9591631397446572,False,5.584260100767485,5.067138999529992,False,22260107,marginal,0.09260333363885054
signal,120.0,25.0,,1.5,TV(0.4 sd),0.8426561840065284,-0.09001991347065508,0.02207391388580005,True,0.780920905063965,red,0.05350276956382233,0.006833681318997753,0.05972760984550696,0.006224840281684629,0.08568701463083514,False,False,0.5711667322330602,False,0.4812971790149892,0.4875220192966738,False,22260107,below floor,-0.012933465129432609
signal,120.0,25.0,,1.5,TV(0.4 sd),1.6853123680130568,-0.04528333911046878,0.016089046036606,True,0.7936990809359872,red,0.07065614169655632,-0.008033858433080798,0.06074984858113819,-0.00990629311541813,0.08669017558468366,True,False,0.8345232969867143,False,1.406432433806743,1.396526140691325,False,22260107,below floor,0.00704356133810502
signal,120.0,25.0,,3.0,TV(0.4 sd),1.7329276368170845,-0.039832502948886295,0.015524400889852684,True,0.8916882363312606,red,0.14391771447713575,0.002302534050438343,0.16556365204684798,0.021645937569712226,0.08704382642584782,False,False,0.8400350020879904,False,1.4557198710119759,1.477365808581688,False,22260107,below floor,-0.014869576215006619
signal,120.0,25.0,,3.0,TV(0.4 sd),3.465855273634169,-0.004116097412629638,0.004255725463503643,True,0.9156929843457775,red,0.2592447365789461,-0.00792071565799013,0.2509402598263444,-0.008304476752601708,0.09036250691605056,True,False,0.9403420386725987,False,3.259089413753332,3.2507849370007302,False,22260107,below floor,0.0025480972438365335
signal,120.0,25.0,,5.0,TV(0.4 sd),2.911006412451428,-0.004848758417056898,0.00631289732806788,True,0.9550400855785959,red,0.2645177600269213,-0.007169464226007172,0.26148711123257473,-0.0030306487943465577,0.09026401519826183,True,False,0.9466591968825541,False,2.755730992531234,2.7527003437368873,False,22260107,below floor,0.0010997622055854972
signal,120.0,25.0,,5.0,TV(0.4 sd),5.822012824902856,-2.1068048677408413e-05,0.00025471008097959153,True,0.9351656126095048,amber,0.51321884061699,-0.012008525627665634,0.48398762348136737,-0.0292312171356226,0.09727721450263578,True,False,0.9591631397446572,False,5.584260100767485,5.555028883631862,False,22260107,marginal,0.005234572997702136
signal,120.0,25.0,,1.5,gaussian(1.5 px),0.8426561840065284,-0.17249491347065515,0.022951776072189647,True,0.6420264116148008,red,0.3945702755523762,0.002129923124159827,0.09843915842856121,-0.296131117123815,0.3078668442993905,True,False,0.5711667322330602,False,0.4812971790149892,0.18516606189117418,False,22260107,below floor,0.6152770679642661
signal,120.0,25.0,,1.5,gaussian(1.5 px),1.6853123680130568,-0.1878048668882466,0.020894347883701807,True,0.6423348552840943,red,0.8255026920996642,-0.004728797791848427,0.09355055766552534,-0.7319521344341389,0.3084945398204516,True,False,0.8345232969867143,False,1.406432433806743,0.6744802993726042,False,22260107,below floor,0.5204317796148861
signal,120.0,25.0,,3.0,gaussian(1.5 px),1.7329276368170845,-0.11050403072666404,0.018463992108831435,True,0.8191079903866326,red,0.6512882843278922,0.00310325621921681,0.2767092259993855,-0.3745790583285067,0.3110079151086667,True,False,0.8400350020879904,False,1.4557198710119759,1.0811408126834692,False,22260107,below floor,0.25731534327968597
signal,120.0,25.0,,3.0,gaussian(1.5 px),3.465855273634169,-0.012468180745963009,0.005626916290457285,True,0.8394785515646689,red,0.7605555835736917,-0.016278381039754652,0.3970866537461899,-0.3634689298275018,0.31629277790634003,True,False,0.9403420386725987,False,3.259089413753332,2.89562048392583,False,22260107,below floor,0.11152468793696357
signal,120.0,25.0,,5.0,gaussian(1.5 px),2.911006412451428,-0.02034042508372358,0.008073886152839358,True,0.9105666735840146,red,0.7923172521289619,0.0009351078714265881,0.5039736643789108,-0.2883435877500511,0.3204382831633819,True,False,0.9466591968825541,False,2.755730992531234,2.467387404781183,False,22260107,below floor,0.10463415642946972
signal,120.0,25.0,,5.0,gaussian(1.5 px),5.822012824902856,-9.606804867734464e-05,0.0004304372267252161,True,0.8883550880910914,amber,1.2312248124833158,-0.0026309135208375523,0.8602131182940185,-0.37101169418929736,0.33276518454491427,True,False,0.9591631397446572,False,5.584260100767485,5.213248406578187,False,22260107,marginal,0.06643882761447784
texture,120.0,25.0,0.0,,NLM(0.6 sd),3.465855273634169,-0.015792486301518527,0.00608888807534841,True,0.6176011595170571,red,0.8262943502374225,-0.31958486001686026,0.4011807032480119,-0.42511364698941057,0.2630440055355476,True,False,0.9334520361986898,False,3.2352096623437823,2.8100960153543717,False,22260107,below floor,0.13140219378592988
texture,120.0,25.0,0.25,,NLM(0.6 sd),3.7547370518688785,-0.022474163270667424,0.006543178096287719,True,0.5596714914690174,red,1.2662569377138597,-0.16573951444812618,0.4093638675835889,-0.8568930701302708,0.5476726183040679,True,False,0.9585279104390644,False,3.599020260576009,2.7421271904457383,False,22260107,below floor,0.23809064914603406
texture,120.0,25.0,0.5,,NLM(0.6 sd),6.154588910664027,-0.0313890867792731,0.007135152537474497,True,0.5069722199154778,amber,3.33126117287424,-0.1657846388470503,0.15547720584474023,-3.1757839670294996,0.4608177070352725,True,False,0.9412012210497294,False,5.792706597776106,2.6169226307466062,True,22260107,above floor,0.5482383603286112
texture,120.0,25.0,1.0,,NLM(0.6 sd),9.97053385555633,-0.028664583332440263,0.006815157877520592,True,0.500720900431452,amber,5.926351492440075,-0.9741431057640932,-1.1433712435241437,-7.069722735964218,0.297694732717308,True,False,0.979530102115559,False,9.76643804567973,2.696715309715511,True,22260107,above floor,0.7238793409529253
texture,120.0,25.0,0.0,,TV(0.4 sd),3.465855273634169,-0.004137625190407501,0.004259815616885552,True,0.8941566015111503,red,0.23407212924609322,-0.011118629688642745,0.22337206284901168,-0.010700066397081542,0.09058234975809593,True,False,0.9334520361986898,False,3.2352096623437823,3.2245095959467007,False,22260107,below floor,0.0033073795870558476
texture,120.0,25.0,0.25,,TV(0.4 sd),3.7547370518688785,-0.006132496604000837,0.004032000891770161,True,0.8066136569667971,red,0.6232730415143002,-0.02080729543575055,0.29766423006842935,-0.32560881144587084,0.2963363355092681,True,False,0.9585279104390644,False,3.599020260576009,3.2734114491301383,False,22260107,below floor,0.09047151387632324
texture,120.0,25.0,0.5,,TV(0.4 sd),6.154588910664027,-0.004458531223717643,0.002678095010777316,True,0.7696131474080902,amber,2.307136670368898,-0.1718195634220594,-0.025718220649924017,-2.332854891018822,0.29267825607526643,True,False,0.9412012210497294,False,5.792706597776106,3.459851706757284,True,22260107,above floor,0.4027227776242689
texture,120.0,25.0,1.0,,TV(0.4 sd),9.97053385555633,-2.0833332440295393e-05,0.0001833803248246714,True,0.7134558212897962,amber,4.959072242215521,-0.7076642648373941,-0.8013631885389887,-5.76043543075451,0.23472807585409566,True,False,0.979530102115559,False,9.76643804567973,4.00600261492522,True,22260107,above floor,0.5898194821706455
texture,120.0,25.0,0.0,,gaussian(1.5 px),3.465855273634169,-0.014725125190407473,0.005944387107852533,True,0.8206068441971293,red,0.681664975028875,-0.008816109342066447,0.31702005748738715,-0.36464491754148787,0.31728652105514665,True,False,0.9334520361986898,False,3.2352096623437823,2.8705647448022944,False,22260107,below floor,0.11271137131721998
texture,120.0,25.0,0.25,,gaussian(1.5 px),3.7547370518688785,-0.053502635492889694,0.009676567184166873,True,0.8250306795748878,red,1.6414911527369074,-0.012340713114785018,0.2797414422811597,-1.3617497104557477,0.2941511224307721,True,False,0.9585279104390644,False,3.599020260576009,2.2372705501202614,False,22260107,below floor,0.37836678091881737
texture,120.0,25.0,0.5,,gaussian(1.5 px),6.154588910664027,-0.012405059001495355,0.004472210026656967,True,0.826315350689828,amber,2.6609485098045282,-0.022887028436555212,0.09748229925715757,-2.5634662105473707,0.21987291474683002,True,False,0.9412012210497294,False,5.792706597776106,3.229240387228735,True,22260107,above floor,0.4425334111573195
texture,120.0,25.0,1.0,,gaussian(1.5 px),9.97053385555633,-0.0003944444435514116,0.0007956791150064818,True,0.8308507702914575,amber,4.475828695819242,-0.2650338266929815,-0.6500652178702508,-5.125893913689493,0.1420897386073106,True,False,0.979530102115559,False,9.76643804567973,4.640544131990236,True,22260107,above floor,0.5248478400942684
atlas_demo,120.0,12.0,,,gaussian(1.5 px),2.4012149702459653,-0.15398813379419485,0.03058993555528267,True,0.8211164041875306,red,1.175895157153445,-0.0017016137147902732,0.4159064686918825,-0.7599886884615625,0.19060938988927206,True,False,0.8099426509310529,False,1.9448464184563463,1.1848577299947838,False,23260110,below floor,0.39077054169900827
atlas_demo,80.0,12.0,,,gaussian(1.5 px),2.9408758377279614,-0.11425864926751472,0.02541522025371381,True,0.8283865505192693,red,1.380586967183982,0.000631328861221192,0.4572627114069119,-0.9233242557770702,0.09838404486705773,True,False,0.8573978440096361,False,2.5215006027679867,1.5981763469909165,False,23260110,below floor,0.3661804620484673
atlas_demo,120.0,200.0,,,gaussian(1.5 px),9.802919066391512,2.0788926136106056e-12,6.25e-06,True,0.8261677931327134,green,1.5244713807725514,-0.0401595376938193,1.068988423426008,-0.4554829573465433,0.5637590514197311,True,False,0.9595007583624601,False,9.405908278368475,8.950425321021932,True,23260110,above floor,0.048425196575013874
atlas_demo,120.0,50.0,,,gaussian(1.5 px),4.901459533195756,-0.003991976145966025,0.004537301504379788,True,0.8256887030514285,red,1.2547445614670703,-0.024430533586617287,0.563493709214471,-0.6912508522525993,0.4403302564641217,True,False,0.9177090346094192,False,4.498113696386212,3.8068628441336125,False,23260110,below floor,0.15367571806998803
dose,120.0,100.0,0.0,,NLM(0.6 sd),6.931710547268338,-3.9107697100804195e-05,0.00025251072653077256,True,0.6744782131249624,green,1.537295630820049,-0.7416148109714582,0.5119756250507619,-1.025320005769287,0.5135855709362268,True,False,0.996030611296369,False,6.904195893725172,5.878875887955885,True,23260110,above floor,0.148506795223053
dose,120.0,100.0,0.0,,TV(0.4 sd),6.931710547268338,-5.07991932308105e-06,9.503266897166309e-05,True,0.9047719204661174,green,0.5317973088514822,-0.03718961789029063,0.47286071693627996,-0.058936591915202285,0.2653551890625746,True,False,0.996030611296369,False,6.904195893725172,6.845259301809969,True,23260110,above floor,0.008536344104715599
dose,120.0,100.0,0.0,,gaussian(1.5 px),6.931710547268338,-9.246585989663991e-06,0.00012549231438977598,True,0.822059450753515,green,1.3699264819275845,-0.036100527524474124,0.8362279066024314,-0.5336985753251531,0.5360937394085383,True,False,0.996030611296369,False,6.904195893725172,6.370497318400019,True,23260110,above floor,0.07730061306780145
dose,120.0,12.500000000000002,0.0,,NLM(0.6 sd),2.450729766597878,-0.03564642874398716,0.011220311979004574,True,0.6167298328687286,red,0.6379935498653151,-0.18314698437289723,0.38136416531422523,-0.25662938455108986,0.14803362079952684,True,False,0.9245339617791952,False,2.2657829003629386,2.0091535158118488,False,23260110,below floor,0.11326300702065606
dose,120.0,12.500000000000002,0.0,,TV(0.4 sd),2.450729766597878,-0.011064484299542765,0.009256676236893288,True,0.9042803330159607,red,0.1850709628852707,-0.011591943087996714,0.2084510337122456,0.023380070826974908,0.042674086421799026,False,False,0.9245339617791952,False,2.2657829003629386,2.2891629711899135,False,23260110,below floor,-0.010318760382219239
dose,120.0,12.500000000000002,0.0,,gaussian(1.5 px),2.450729766597878,-0.06141934541065386,0.012944260107001379,True,0.8254966189699419,red,0.7914142998697846,-0.011467139864317577,0.30713877097778597,-0.48427552889199865,0.19790488229758363,True,False,0.9245339617791952,False,2.2657829003629386,1.78150737147094,False,23260110,below floor,0.21373430297069773
dose,120.0,200.0,0.0,,NLM(0.6 sd),9.802919066391512,2.0788926136106056e-12,6.944444444444445e-07,True,0.7338593530609661,green,1.7166111454144088,-1.1353026902654104,-0.008787070874964442,-1.7253982162893733,0.5583634131372385,True,False,0.9909914012432647,False,9.71460850187764,7.989210285588267,True,23260110,above floor,0.17760862066195338
dose,120.0,200.0,0.0,,TV(0.4 sd),9.802919066391512,2.0788926136106056e-12,6.944444444444445e-07,True,0.9161139646481339,green,0.6550381102126703,-0.01757567266850657,0.5049938730569075,-0.15004423715576287,0.3408919014475362,True,False,0.9909914012432647,False,9.71460850187764,9.564564264721877,True,23260110,above floor,0.01544521707969626
dose,120.0,200.0,0.0,,gaussian(1.5 px),9.802919066391512,2.0788926136106056e-12,6.944444444444445e-07,True,0.8271011716264104,green,1.4285907079107005,-0.04951732166061085,0.8786013661735659,-0.5499893417371347,0.5631897695268879,True,False,0.9909914012432647,False,9.71460850187764,9.164619160140505,True,23260110,above floor,0.05661466868488141
dose,120.0,25.000000000000007,0.0,,NLM(0.6 sd),3.4658552736341695,-0.015802902968185206,0.006090281782784411,True,0.6326266366106276,red,0.9659011514430049,-0.24956602342982848,0.5190829120779341,-0.4468182393650708,0.2619310644011038,True,False,0.953839007209932,False,3.305867953336523,2.8590497139714524,False,23260110,below floor,0.13515913087638887
dose,120.0,25.000000000000007,0.0,,TV(0.4 sd),3.4658552736341695,-0.0033945696348519627,0.004116328123571809,True,0.9121745499492293,red,0.24576591164415706,-0.016293780304954986,0.2549142687000594,0.009148357055902334,0.09035883630814087,False,False,0.953839007209932,False,3.305867953336523,3.3150163103924255,False,23260110,below floor,-0.002767308672044555
dose,120.0,25.000000000000007,0.0,,gaussian(1.5 px),3.4658552736341695,-0.01764873630151853,0.00633251179299685,True,0.8336538134649055,red,0.9787594000460205,-0.005897785073132322,0.42048471925165387,-0.5582746807943666,0.316112110050783,True,False,0.953839007209932,False,3.305867953336523,2.7475932725421566,False,23260110,below floor,0.16887385965640733
dose,120.0,3.125,0.0,,NLM(0.6 sd),1.225364883298939,-0.0716160979296715,0.019866437925869385,True,0.6009688932977659,red,0.3068067124443571,-0.06722092443708605,0.3103064890567392,0.0034997766123820995,0.031239243391347375,False,False,0.7226684675563505,False,0.8855325624110105,0.8890323390233926,False,23260110,below floor,-0.003952171564254314
dose,120.0,3.125,0.0,,TV(0.4 sd),1.225364883298939,-0.0619438757074493,0.01958305820660354,True,0.8747705009316997,red,0.08192337358883006,-0.00967875641862892,0.12435952526009764,0.042436151671267575,0.007117034290054559,False,False,0.7226684675563505,False,0.8855325624110105,0.9279687140822781,False,23260110,below floor,-0.04792161629350833
dose,120.0,3.125,0.0,,gaussian(1.5 px),1.225364883298939,-0.15028207015189377,0.021698698198882725,True,0.8089732871323444,red,0.5317331155149457,-0.006817319878513084,0.21883909150868341,-0.3128940240062623,0.05074947038105933,True,False,0.7226684675563505,False,0.8855325624110105,0.5726385384047482,False,23260110,below floor,0.3533399417344474
dose,120.0,49.99999999999999,0.0,,NLM(0.6 sd),4.901459533195756,-0.001009337257077192,0.0014295160235929026,True,0.6442921669572157,red,1.247243898431889,-0.39734592845166095,0.5146207696178884,-0.7326231288140006,0.3988144089594282,True,False,1.0093145612829835,False,4.947114478393772,4.214491349579771,False,23260110,below floor,0.14809099971583206
dose,120.0,49.99999999999999,0.0,,TV(0.4 sd),4.901459533195756,8.580163181171052e-05,0.0005354162815451463,True,0.9059844752634718,red,0.37643216175164174,-0.017037072288673905,0.31075102118727305,-0.06568114056436869,0.1686440515444949,True,False,1.0093145612829835,False,4.947114478393772,4.881433337829403,False,23260110,below floor,0.013276656695782374
dose,120.0,49.99999999999999,0.0,,gaussian(1.5 px),4.901459533195756,-0.0008697539237438878,0.0013489016050250169,True,0.8280989402176907,red,1.1494897599109768,-0.02389060277581745,0.49145751166714646,-0.6580322482438303,0.4414652134503306,True,False,1.0093145612829835,False,4.947114478393772,4.289082230149941,False,23260110,below floor,0.13301334568216427
dose,120.0,6.25,0.0,,NLM(0.6 sd),1.7329276368170845,-0.07916236405999733,0.01727579163256895,True,0.5898195580962341,red,0.4830458594312146,-0.09742413674007389,0.345776074789236,-0.1372697846419786,0.07139691908600093,True,False,0.8026959057432447,False,1.3910139190223902,1.2537441343804117,False,23260110,below floor,0.09868325741733219
dose,120.0,6.25,0.0,,TV(0.4 sd),1.7329276368170845,-0.04981236405999734,0.015999171063638754,True,0.8721947042253715,red,0.1356240481377764,-0.002180155662451,0.15578520871490342,0.020161160577127024,0.017911921269709873,False,False,0.8026959057432447,False,1.3910139190223902,1.4111750795995173,False,23260110,below floor,-0.014493859695736466
dose,120.0,6.25,0.0,,gaussian(1.5 px),1.7329276368170845,-0.15027833628221965,0.019743966790941557,True,0.7997844013990142,red,0.7491971820330977,-0.00593662132650441,0.26709384874672715,-0.48210333328637056,0.1061765745552516,True,False,0.8026959057432447,False,1.3910139190223902,0.9089105857360197,False,23260110,below floor,0.3465841187449761
signal,120.0,25.0,,1.5,NLM(0.6 sd),0.8426561840065284,-0.1099247745817662,0.022358767071600654,True,0.3548409789221623,red,0.008226402349211959,-0.14950885650830226,-0.07217276853699739,-0.08039917088620935,0.2567969221916824,True,True,0.5741211926656011,False,0.4837867733688724,0.40338760248266303,False,23260110,below floor,0.16618720335478765
signal,120.0,25.0,,1.5,NLM(0.6 sd),1.6853123680130568,-0.08844583911046877,0.01789418819346944,True,0.348476321756985,red,0.1915671522324156,-0.23362688626746886,-0.06466968950231711,-0.2562368417347327,0.25758757041600744,True,True,0.8396976449491209,False,1.41515282642419,1.1589159846894572,False,23260110,below floor,0.18106655122344084
signal,120.0,25.0,,3.0,NLM(0.6 sd),1.7329276368170845,-0.06418736405999736,0.01664573275546977,True,0.6055999956714848,red,0.4599857429403078,-0.1053629572965249,0.353298568570217,-0.10668717437009079,0.26102444525098345,True,False,0.8310853477214801,False,1.4402107676202895,1.3335235932501988,False,23260110,below floor,0.07407747308150858
signal,120.0,25.0,,3.0,NLM(0.6 sd),3.465855273634169,-0.011039014079296305,0.005416489927759337,True,0.6182460634149323,red,0.9501748730619575,-0.27233037132471694,0.4678452202849237,-0.48232965277703377,0.26191924644915926,True,False,0.9651051348001658,False,3.3449147210585704,2.8625850682815366,False,23260110,below floor,0.14419789232306357
signal,120.0,25.0,,5.0,NLM(0.6 sd),2.911006412451428,-0.019127925083723518,0.00794990086557226,True,0.7441016350708464,red,0.8529598387087578,-0.18023462447208916,0.6661789717256577,-0.18678086698310015,0.2652482352248766,True,False,0.9226934986556423,False,2.685966691313818,2.4991858243307177,False,23260110,below floor,0.06953953211226827
signal,120.0,25.0,,5.0,NLM(0.6 sd),5.822012824902856,-0.00019537360423294015,0.0005870276465599633,True,0.7648039729517314,amber,1.7462381054870528,-0.27977580042981653,1.2623734651388085,-0.4838646403482443,0.27283947931101044,True,False,0.9734990830901247,False,5.667724146781877,5.183859506433633,False,23260110,marginal,0.08537194609638543
signal,120.0,25.0,,1.5,TV(0.4 sd),0.8426561840065284,-0.09306574680398849,0.02212057611807728,True,0.8100109980735702,red,0.0534815525184093,-0.003206478506393551,0.046346715955017936,-0.007134836563391367,0.08527134406657383,True,False,0.5741211926656011,False,0.4837867733688724,0.476651936805481,False,23260110,below floor,0.014747895056550608
signal,120.0,25.0,,1.5,TV(0.4 sd),1.6853123680130568,-0.042900005777135486,0.015978654355336054,True,0.8152386529933116,red,0.057517876314315375,-0.011581270464420035,0.058232116927121824,0.0007142406128064493,0.0866429218801775,False,False,0.8396976449491209,False,1.41515282642419,1.4158670670369964,False,23260110,below floor,-0.0005047091730800979
signal,120.0,25.0,,3.0,TV(0.4 sd),1.7329276368170845,-0.040505419615552984,0.015557113881270145,True,0.8830185295967795,red,0.12187132086558639,-0.012998507997287412,0.15087276918660075,0.029001448321014367,0.08724370980080871,False,False,0.8310853477214801,False,1.4402107676202895,1.469212215941304,False,23260110,below floor,-0.02013694729482851
signal,120.0,25.0,,3.0,TV(0.4 sd),3.465855273634169,-0.0002917918570741751,0.0034543996138130494,True,0.9033786079736064,red,0.26871155525393586,-0.005916926170586478,0.2345883911538582,-0.03412316410007765,0.09041782179582888,True,False,0.9651051348001658,False,3.3449147210585704,3.3107915569584927,False,23260110,below floor,0.0102015049547447
signal,120.0,25.0,,5.0,TV(0.4 sd),2.911006412451428,-0.01030014730594575,0.006982358436341013,True,0.9359692276362813,red,0.2705186539895068,-0.004600509848896817,0.26567433666443496,-0.004844317325071845,0.08979606727152122,True,False,0.9226934986556423,False,2.685966691313818,2.681122373988746,False,23260110,below floor,0.0018035656736690164
signal,120.0,25.0,,5.0,TV(0.4 sd),5.822012824902856,-3.217915978848129e-05,0.0002876162228625261,True,0.9445503013789588,amber,0.5163759698075823,-0.005083513014723096,0.4845145340217445,-0.03186143578583778,0.09781674612100376,True,False,0.9734990830901247,False,5.667724146781877,5.635862710996039,False,23260110,marginal,0.005621557253086995
signal,120.0,25.0,,1.5,gaussian(1.5 px),0.8426561840065284,-0.16078519124843293,0.022875151804564446,True,0.6691795464244026,red,0.35447248563203637,-0.0031307099988328035,0.08602794307954498,-0.2684445425524914,0.3062225005215012,True,False,0.5741211926656011,False,0.4837867733688724,0.215342230816381,False,23260110,below floor,0.5548819383447897
signal,120.0,25.0,,1.5,gaussian(1.5 px),1.6853123680130568,-0.19316667244380215,0.021016727700142315,True,0.6648743754907896,red,0.8118332280157687,-0.007555620262355678,0.0929432544164781,-0.7188899735992906,0.3088615385562161,True,False,0.8396976449491209,False,1.41515282642419,0.6962628528248993,False,23260110,below floor,0.5079945855853483
signal,120.0,25.0,,3.0,gaussian(1.5 px),1.7329276368170845,-0.12325403072666408,0.018900705169241642,True,0.8144222834675826,red,0.6645318631156889,-0.009235161086214916,0.25517263222973474,-0.40935923088595416,0.31103940933685187,True,False,0.8310853477214801,False,1.4402107676202895,1.0308515367343354,False,23260110,below floor,0.28423564112241206
signal,120.0,25.0,,3.0,gaussian(1.5 px),3.465855273634169,-0.024354291857074162,0.007145092574004997,True,0.827483869961301,red,1.1168594784108148,-0.0033311115670002778,0.3949718728005891,-0.7218876056102257,0.3161785453031693,True,False,0.9651051348001658,False,3.3449147210585704,2.6230271154483447,False,23260110,below floor,0.2158164455032111
signal,120.0,25.0,,5.0,gaussian(1.5 px),2.911006412451428,-0.03308903619483472,0.009278485495178651,True,0.8907856963393798,red,0.8623594234011198,-0.002908679890972099,0.4771545580629637,-0.3852048653381561,0.3202859726143771,True,False,0.9226934986556423,False,2.685966691313818,2.3007618259756617,False,23260110,below floor,0.143413865325983
signal,120.0,25.0,,5.0,gaussian(1.5 px),5.822012824902856,-5.301249312184009e-05,0.0003408413875497862,True,0.8974514307920557,amber,1.1670454986320697,-0.009366203290644748,0.891261336102219,-0.2757841625298507,0.33473847015349456,True,False,0.9734990830901247,False,5.667724146781877,5.391939984252026,False,23260110,marginal,0.048658712983842056
texture,120.0,25.0,0.0,,NLM(0.6 sd),3.465855273634169,-0.012553597412629736,0.0056392494524300455,True,0.6281959030854884,red,0.9853682508126211,-0.23311913488026148,0.47741462486962805,-0.5079536259429931,0.2620566000245571,True,False,0.9928323344957443,False,3.4410131823465986,2.9330595564036055,False,23260110,below floor,0.14761746004024145
texture,120.0,25.0,0.25,,NLM(0.6 sd),3.7547370518688785,-0.02018180215955634,0.006250886147612131,True,0.559667638453719,red,1.2310021080981577,-0.2809091567132418,0.366181908118298,-0.8648201999798597,0.5497519211258094,True,False,0.9727862921553271,False,3.65255673470575,2.7877365347258904,False,23260110,below floor,0.2367711887299485
texture,120.0,25.0,0.5,,NLM(0.6 sd),6.154588910664027,-0.055877975668161994,0.009541525372394784,True,0.5054235594247126,amber,3.592830197798575,-0.3026520365107199,0.008625605878493925,-3.584204591920081,0.46078792698003646,True,False,0.9475833159817763,False,5.831985768471687,2.2477811765516056,True,23260110,above floor,0.6145770470320175
texture,120.0,25.0,1.0,,NLM(0.6 sd),9.97053385555633,-0.03109930555466245,0.00710109458078239,True,0.5031525614230609,amber,5.843047767167894,-0.9682494524382617,-1.093155092856025,-6.9362028600239185,0.29944431609588423,True,False,0.9613919690592985,False,9.585591175965698,2.6493883159417795,True,23260110,above floor,0.7236072071814739
texture,120.0,25.0,0.0,,TV(0.4 sd),3.465855273634169,-0.000790402968185222,0.003568943129836901,True,0.9036587494130759,red,0.27886502541878766,-0.015273177278834815,0.23882246910989569,-0.040042556308891974,0.09044835956051711,True,False,0.9928323344957443,False,3.4410131823465986,3.4009706260377066,False,23260110,below floor,0.011636850598051196
texture,120.0,25.0,0.25,,TV(0.4 sd),3.7547370518688785,-0.0042915243817786,0.0036446116910646242,True,0.8078718638155967,red,0.636782655234347,-0.06442214301027072,0.30812581420923824,-0.3286568410251087,0.2983063475891149,True,False,0.9727862921553271,False,3.65255673470575,3.3238998936806414,False,23260110,below floor,0.08997994142083743
texture,120.0,25.0,0.5,,TV(0.4 sd),6.154588910664027,-0.003809920112606502,0.002475639855943812,True,0.772858489838698,amber,2.257341170516497,-0.2306177190438765,-0.07486080726337851,-2.3322019777798757,0.2888445365041288,True,False,0.9475833159817763,False,5.831985768471687,3.499783790691811,True,23260110,above floor,0.399898434318547
texture,120.0,25.0,1.0,,TV(0.4 sd),9.97053385555633,-8.680555466245021e-05,0.00037360655079437535,True,0.712568361829011,amber,4.8381137762077415,-0.6675808986973468,-0.8301303508989268,-5.668244127106668,0.23560019322420273,True,False,0.9613919690592985,False,9.585591175965698,3.9173470488590305,True,23260110,above floor,0.5913296345580503
texture,120.0,25.0,0.0,,gaussian(1.5 px),3.465855273634169,-0.019125819634851937,0.006520012504569508,True,0.8283150006678514,red,1.0683361063000638,-0.01676500351411292,0.37295511076747623,-0.6953809955325876,0.3162897527554391,True,False,0.9928323344957443,False,3.4410131823465986,2.745632186814011,False,23260110,below floor,0.20208611786205732
texture,120.0,25.0,0.25,,gaussian(1.5 px),3.7547370518688785,-0.01478388549288967,0.005503123938166565,True,0.8269311068552466,red,1.0325351513980814,-0.02220615475295684,0.2930212419715552,-0.7395139094265262,0.2958237543553212,True,False,0.9727862921553271,False,3.65255673470575,2.913042825279224,False,23260110,below floor,0.20246472899375823
texture,120.0,25.0,0.5,,gaussian(1.5 px),6.154588910664027,-0.01414186455705091,0.004776473377270664,True,0.8209390631139809,amber,2.8048909862087017,-0.038599206191231694,0.04751150659709813,-2.7573794796116036,0.21950781310925135,True,False,0.9475833159817763,False,5.831985768471687,3.074606288860083,True,23260110,above floor,0.47280284779127546
texture,120.0,25.0,1.0,,gaussian(1.5 px),9.97053385555633,-0.0013638888879958788,0.001479321437397304,True,0.8282514620267584,amber,4.599366213490652,-0.24280975155742102,-0.6943475006155744,-5.293713714106226,0.14242061504788367,True,False,0.9613919690592985,False,9.585591175965698,4.291877461859472,True,23260110,above floor,0.5522574056130567
atlas_demo,120.0,12.0,,,gaussian(1.5 px),2.4012149702459653,-0.12456313379419481,0.02846471909265108,True,0.8545382309379297,red,1.0515964493702885,-0.018968913024518308,0.39026759122041166,-0.6613288581498769,0.1912180846152053,True,False,0.8398678661618401,False,2.016703293256345,1.3553744351064683,False,24260113,below floor,0.3279257094294905
